Year	Month	TMax	TMin	PAR	PREC	CO2
1995	5	24.81	3.8	493.71	4.67	360.58
1995	6	25.94	7.79	505.07	42.0	360.84
1995	7	26.56	10.43	503.9	65.44	360.97
1995	8	25.66	9.7	432.35	91.86	360.73
1995	9	24.59	6.36	414.85	54.73	361.55
1995	10	18.05	-0.61	401.28	12.34	361.37
1995	11	14.67	-5.31	291.07	5.8	361.59
1995	12	2.72	-10.41	263.08	46.22	361.53
1996	1	3.75	-11.52	316.06	15.03	361.85
1996	2	8.38	-6.81	379.96	23.3	362.35
1996	3	9.88	-6.3	487.06	25.63	362.53
1996	4	19.26	0.49	502.9	7.93	361.86
1996	5	21.53	3.63	534.18	24.46	362.1
1996	6	26.11	8.92	473.6	42.58	362.69
1996	7	25.64	9.88	454.21	90.69	362.85
1996	8	25.13	9.3	432.21	93.33	362.98
1996	9	23.94	6.36	418.47	61.01	362.99
1996	10	18.13	0.87	358.62	24.46	362.97
1996	11	10.8	-4.2	317.43	29.96	363.03
1996	12	5.24	-9.2	295.22	16.44	363.08
1997	1	6.86	-8.8	311.08	7.86	362.88
1997	2	7.89	-8.73	382.86	11.15	363.22
1997	3	13.19	-4.81	559.12	1.93	362.88
1997	4	17.05	-0.56	516.85	39.64	363.68
1997	5	20.73	2.43	530.92	49.74	363.74
1997	6	23.99	7.75	505.27	35.78	363.41
1997	7	27.12	10.25	447.27	70.88	363.6
1997	8	26.51	9.59	426.58	99.11	363.84
1997	9	22.41	7.11	410.15	31.43	363.68
1997	10	19.76	2.31	371.72	39.36	364.12
1997	11	11.15	-5.19	294.17	14.17	364.56
1997	12	3.73	-10.02	280.85	24.02	365.15
1998	1	6.75	-8.3	311.75	9.36	365.07
1998	2	10.09	-5.95	373.11	26.96	365.17
1998	3	8.19	-7.03	456.33	24.91	365.6
1998	4	14.43	-3.03	518.02	14.9	366.03
1998	5	21.42	4.57	544.11	60.28	366.55
1998	6	23.72	6.92	521.56	43.41	366.8
1998	7	28.52	11.07	402.65	41.63	367.14
1998	8	27.71	10.63	450.49	55.8	367.55
1998	9	23.91	7.66	441.09	54.34	367.37
1998	10	18.07	-0.24	316.03	63.13	367.67
1998	11	11.13	-4.59	313.94	33.88	367.56
1998	12	4.16	-10.0	286.9	23.58	367.88
1999	1	5.99	-8.78	301.62	31.56	367.96
1999	2	5.92	-7.53	408.81	32.84	368.26
1999	3	10.17	-5.84	442.87	12.4	368.08
1999	4	15.77	0.19	481.11	66.15	368.45
1999	5	19.0	2.19	488.37	19.77	368.15
1999	6	26.78	9.47	494.56	48.66	368.13
1999	7	29.45	11.6	435.31	53.25	368.77
1999	8	25.91	11.33	435.36	118.05	368.48
1999	9	21.3	7.03	423.46	86.49	368.13
1999	10	16.43	1.61	382.49	41.61	368.64
1999	11	10.15	-3.14	310.55	88.7	368.71
1999	12	5.38	-7.74	266.72	17.59	368.77
2000	1	6.52	-7.62	323.05	11.64	369.08
2000	2	4.34	-7.5	400.82	47.44	368.83
2000	3	8.49	-5.13	440.06	118.04	369.09
2000	4	13.77	-1.54	506.98	39.44	369.28
2000	5	19.21	3.76	537.69	36.18	368.71
2000	6	27.18	7.93	479.2	16.14	369.5
2000	7	27.65	12.0	467.59	132.66	369.2
2000	8	23.88	9.86	453.42	108.21	369.72
2000	9	23.8	7.57	445.68	37.38	370.3
2000	10	16.16	0.48	305.7	28.21	370.26
2000	11	9.83	-6.48	321.03	16.74	370.32
2000	12	5.72	-9.47	294.59	14.73	370.3
2001	1	5.81	-7.88	310.11	39.32	370.43
2001	2	3.98	-9.04	394.61	32.73	370.78
2001	3	10.72	-4.89	496.72	25.15	370.87
2001	4	13.35	-2.7	537.32	18.09	370.81
2001	5	20.49	3.56	509.08	40.52	370.94
2001	6	28.08	8.7	519.6	44.0	370.99
2001	7	29.04	11.79	453.46	69.4	370.9
2001	8	28.81	11.01	432.06	61.97	371.22
2001	9	24.97	6.69	454.33	7.59	371.44
2001	10	17.39	-0.56	366.73	44.29	371.69
2001	11	8.82	-6.08	278.82	21.74	371.74
2001	12	5.67	-10.27	301.32	10.01	371.92
2002	1	7.07	-10.19	312.15	6.7	372.3
2002	2	10.01	-6.34	423.59	21.61	372.33
2002	3	11.41	-5.23	510.58	16.01	372.44
2002	4	20.02	0.19	496.67	5.89	372.37
2002	5	22.62	3.6	534.85	30.35	372.81
2002	6	25.36	8.59	515.37	72.55	373.3
2002	7	28.03	11.08	448.88	66.71	373.42
2002	8	25.06	9.71	485.03	120.59	373.52
2002	9	21.92	5.96	375.76	42.57	374.11
2002	10	16.55	0.62	349.41	35.07	373.88
2002	11	13.07	-4.24	299.04	2.85	374.34
2002	12	7.06	-8.67	265.78	25.81	374.54
2003	1	5.97	-9.41	323.03	19.55	374.63
2003	2	9.62	-7.61	300.01	1.4	374.77
2003	3	15.24	-4.22	460.55	5.76	374.8
2003	4	18.98	-0.68	501.67	5.91	375.06
2003	5	27.53	4.96	513.92	1.97	375.55
2003	6	27.7	8.74	513.41	14.42	376.03
2003	7	30.4	12.28	509.05	47.56	376.19
2003	8	26.91	10.15	427.59	88.57	376.08
2003	9	21.45	5.53	442.33	80.7	376.48
2003	10	17.33	0.81	353.83	81.44	376.47
2003	11	11.82	-5.25	281.07	30.57	376.81
2003	12	4.27	-9.05	284.91	27.3	376.75
2004	1	4.73	-9.85	316.88	30.03	376.78
2004	2	3.51	-8.84	375.67	62.74	377.02
2004	3	8.24	-5.39	487.36	81.63	377.23
2004	4	15.94	-0.12	428.39	27.18	377.62
2004	5	19.25	4.0	521.62	62.5	377.48
2004	6	26.67	8.93	494.02	37.96	377.39
2004	7	28.03	11.6	481.01	59.83	376.94
2004	8	26.56	11.93	455.33	171.83	377.74
2004	9	20.03	3.58	408.15	31.69	377.62
2004	10	16.6	0.36	334.75	57.3	377.82
2004	11	7.49	-5.8	271.06	47.56	378.31
2004	12	5.39	-8.47	300.18	24.06	378.31
2005-2050	1	5.45	-8.4	269.58	9.9	378.21
2005-2050	2	5.51	-8.02	329.42	32.05	378.93
2005-2050	3	11.16	-5.47	450.76	4.4	379.27
2005-2050	4	17.13	-2.08	508.04	1.29	379.65
2005-2050	5	23.26	3.83	504.37	17.58	379.31
2005-2050	6	28.18	6.55	514.36	5.23	379.88
2005-2050	7	29.24	10.63	496.68	60.14	380.18
2005-2050	8	28.17	9.81	449.19	27.62	380.42
2005-2050	9	27.44	7.45	420.46	12.76	380.01
2005-2050	10	20.58	-0.93	333.21	1.23	380.31
2005-2050	11	15.4	-3.47	308.45	5.52	380.5
2005-2050	12	6.65	-8.43	280.28	29.94	380.9
