Year	Month	TMax	TMin	PAR	PREC	CO2
1995	6	26.37	8.73	512.3	42.58	360.84
1995	7	27.06	11.12	506.7	74.89	360.97
1995	8	26.09	10.42	428.16	94.11	360.73
1995	9	25.21	7.26	420.52	54.76	361.55
1995	10	18.54	0.03	407.46	12.8	361.37
1995	11	15.16	-3.98	299.18	6.28	361.59
1995	12	3.41	-9.53	271.4	41.26	361.53
1996	1	4.47	-10.63	323.75	12.92	361.85
1996	2	8.91	-6.05	379.96	22.03	362.35
1996	3	10.33	-5.58	479.72	24.68	362.53
1996	4	19.83	1.29	503.98	7.49	361.86
1996	5	22.16	4.19	537.01	21.04	362.1
1996	6	26.61	9.53	480.03	43.94	362.69
1996	7	25.94	10.45	458.09	95.59	362.85
1996	8	25.68	9.92	434.1	86.86	362.98
1996	9	24.38	7.29	420.13	62.29	362.99
1996	10	18.54	1.84	365.19	25.71	362.97
1996	11	11.28	-3.42	320.27	28.15	363.03
1996	12	5.97	-8.43	302.06	17.44	363.08
1997	1	7.38	-7.89	319.18	7.42	362.88
1997	2	8.2	-7.91	401.0	9.34	363.22
1997	3	13.59	-4.18	563.69	1.9	362.88
1997	4	17.53	0.24	516.74	41.07	363.68
1997	5	21.13	3.21	520.2	45.44	363.74
1997	6	24.27	8.48	505.2	35.73	363.41
1997	7	27.69	10.96	451.17	66.42	363.6
1997	8	26.93	10.26	434.59	96.18	363.84
1997	9	23.2	8.13	415.34	28.07	363.68
1997	10	20.28	3.19	379.12	40.59	364.12
1997	11	11.72	-4.16	300.75	12.15	364.56
1997	12	4.06	-9.24	287.45	22.64	365.15
1998	1	7.35	-7.49	313.74	9.42	365.07
1998	2	10.59	-5.34	374.59	25.43	365.17
1998	3	8.6	-6.53	457.72	23.53	365.6
1998	4	14.97	-2.36	508.33	10.49	366.03
1998	5	22.05	5.32	549.64	58.34	366.55
1998	6	24.16	7.58	523.97	38.4	366.8
1998	7	29.08	11.84	405.8	40.74	367.14
1998	8	28.33	11.31	457.35	44.59	367.55
1998	9	24.54	8.37	448.11	51.59	367.37
1998	10	18.54	0.56	323.47	54.92	367.67
1998	11	11.7	-3.61	313.79	29.33	367.56
1998	12	4.66	-8.93	298.19	21.17	367.88
1999	1	6.51	-7.93	310.09	28.59	367.96
1999	2	6.39	-6.81	424.31	29.97	368.26
1999	3	10.73	-5.18	432.19	12.74	368.08
1999	4	16.2	0.86	494.8	62.94	368.45
1999	5	19.5	3.01	494.44	18.86	368.15
1999	6	27.34	10.18	495.8	47.47	368.13
1999	7	29.94	12.46	442.68	53.49	368.77
1999	8	26.49	11.92	436.24	113.46	368.48
1999	9	21.89	7.81	431.21	80.51	368.13
1999	10	16.89	2.44	387.0	40.16	368.64
1999	11	10.73	-2.3	318.44	82.2	368.71
1999	12	6.0	-6.77	272.81	18.81	368.77
2000	1	6.8	-6.82	327.98	12.0	369.08
2000	2	4.73	-6.94	389.12	42.04	368.83
2000	3	8.87	-4.55	419.49	114.69	369.09
2000	4	14.11	-0.91	506.81	37.99	369.28
2000	5	19.71	4.41	542.18	34.28	368.71
2000	6	27.66	8.69	480.67	17.94	369.5
2000	7	28.06	12.86	478.74	141.65	369.2
2000	8	24.18	10.48	455.19	103.91	369.72
2000	9	24.41	8.51	452.45	38.76	370.3
2000	10	16.62	1.33	308.32	27.8	370.26
2000	11	10.08	-5.62	327.54	16.09	370.32
2000	12	6.14	-8.66	301.73	15.28	370.3
2001	1	6.58	-7.15	321.04	34.51	370.43
2001	2	4.56	-8.39	406.31	24.48	370.78
2001	3	11.18	-4.3	499.69	22.73	370.87
2001	4	13.62	-2.03	521.28	14.65	370.81
2001	5	20.92	4.23	516.81	35.29	370.94
2001	6	28.53	9.63	523.57	40.96	370.99
2001	7	29.51	12.58	456.16	76.98	370.9
2001	8	29.23	11.62	434.88	59.34	371.22
2001	9	25.61	7.63	461.9	7.09	371.44
2001	10	17.53	0.55	374.41	39.82	371.69
2001	11	9.11	-5.4	286.5	22.32	371.74
2001	12	6.36	-9.35	301.86	9.41	371.92
2002	1	7.73	-9.2	318.05	4.02	372.3
2002	2	10.62	-5.45	435.58	21.58	372.33
2002	3	11.87	-4.36	513.06	14.89	372.44
2002	4	20.39	1.24	494.53	3.55	372.37
2002	5	23.24	4.52	537.34	27.41	372.81
2002	6	25.71	9.29	520.34	70.84	373.3
2002	7	28.55	11.81	451.63	69.29	373.42
2002	8	25.48	10.29	486.67	107.33	373.52
2002	9	22.51	6.81	381.14	43.98	374.11
2002	10	16.83	1.4	356.13	33.83	373.88
2002	11	13.88	-3.18	305.11	3.14	374.34
2002	12	7.82	-7.83	268.14	27.47	374.54
2003	1	6.63	-8.53	327.85	21.59	374.63
2003	2	10.16	-6.56	306.02	1.18	374.77
2003	3	15.78	-3.41	466.53	4.45	374.8
2003	4	19.52	0.03	507.18	4.84	375.06
2003	5	28.18	6.08	522.28	1.76	375.55
2003	6	28.04	9.47	512.53	14.75	376.03
2003	7	30.97	12.86	510.44	48.77	376.19
2003	8	27.43	10.69	435.31	85.62	376.08
2003	9	22.03	6.37	444.98	84.99	376.48
2003	10	17.86	1.56	360.93	79.48	376.47
2003	11	12.37	-4.2	287.35	27.56	376.81
2003	12	4.89	-8.06	293.04	26.15	376.75
2004	1	5.27	-8.94	306.42	27.11	376.78
2004	2	3.72	-8.4	383.03	61.03	377.02
2004	3	8.45	-4.89	467.04	73.0	377.23
2004	4	16.45	0.65	436.12	23.44	377.62
2004	5	19.9	4.68	525.39	63.98	377.48
2004	6	27.09	9.64	501.29	36.24	377.39
2004	7	28.57	12.24	486.69	62.08	376.94
2004	8	27.01	12.83	458.01	172.93	377.74
2004	9	20.66	4.47	412.77	27.31	377.62
2004	10	16.97	1.11	343.63	56.72	377.82
2004	11	7.88	-5.26	277.46	45.44	378.31
2004	12	5.99	-7.51	309.14	23.53	378.31
2005-2050	1	6.2	-7.34	276.34	6.77	378.21
2005-2050	2	5.92	-7.45	322.04	30.39	378.93
2005-2050	3	11.65	-4.74	451.13	4.36	379.27
2005-2050	4	17.59	-1.36	509.55	1.0	379.65
2005-2050	5	23.89	4.73	508.01	17.02	379.31
2005-2050	6	28.7	7.51	517.04	4.8	379.88
2005-2050	7	29.63	11.42	503.77	58.49	380.18
2005-2050	8	28.6	10.4	458.45	28.71	380.42
2005-2050	9	27.99	8.63	427.77	13.85	380.01
2005-2050	10	21.02	-0.01	340.99	1.4	380.31
2005-2050	11	16.0	-2.24	316.83	5.85	380.5
2005-2050	12	7.3	-7.39	290.13	27.54	380.9
