Year	Month	TMax	TMin	PAR	PREC	CO2
1995	5	24.96	4.2	498.23	4.37	360.58
1995	6	25.84	7.36	507.19	48.47	360.84
1995	7	26.47	10.02	500.35	74.37	360.97
1995	8	25.54	9.33	430.38	111.77	360.73
1995	9	24.59	6.28	426.78	74.95	361.55
1995	10	18.73	-1.11	413.24	17.28	361.37
1995	11	15.57	-5.05	306.62	7.31	361.59
1995	12	4.09	-9.96	281.15	29.97	361.53
1996	1	5.57	-11.15	333.18	8.33	361.85
1996	2	9.01	-7.11	392.97	16.43	362.35
1996	3	9.91	-6.23	492.5	31.14	362.53
1996	4	19.44	0.11	505.34	4.6	361.86
1996	5	21.35	3.11	535.8	32.03	362.1
1996	6	26.31	8.64	477.23	79.23	362.69
1996	7	25.49	9.75	464.43	108.18	362.85
1996	8	24.9	9.01	432.22	87.71	362.98
1996	9	23.95	5.94	427.19	58.12	362.99
1996	10	18.29	0.65	371.41	29.87	362.97
1996	11	11.43	-4.26	331.45	19.03	363.03
1996	12	6.91	-9.3	314.17	25.45	363.08
1997	1	7.96	-8.51	329.94	12.14	362.88
1997	2	8.65	-8.9	404.64	6.82	363.22
1997	3	13.37	-5.47	580.82	2.92	362.88
1997	4	16.68	-0.71	530.39	25.16	363.68
1997	5	20.79	2.26	543.1	57.22	363.74
1997	6	23.68	7.51	506.44	52.49	363.41
1997	7	26.75	9.82	450.3	63.84	363.6
1997	8	26.02	8.94	436.46	69.51	363.84
1997	9	22.85	7.03	416.93	27.93	363.68
1997	10	20.4	2.0	385.96	38.74	364.12
1997	11	11.91	-4.94	308.83	11.35	364.56
1997	12	4.9	-9.9	298.28	29.78	365.15
1998	1	8.2	-8.09	327.16	9.87	365.07
1998	2	10.76	-6.2	386.53	23.47	365.17
1998	3	8.45	-7.34	470.02	15.66	365.6
1998	4	14.18	-3.77	524.18	12.06	366.03
1998	5	21.72	4.48	548.2	67.43	366.55
1998	6	23.83	6.25	522.15	52.01	366.8
1998	7	28.62	10.91	406.44	64.46	367.14
1998	8	27.8	10.17	455.66	41.33	367.55
1998	9	24.05	7.55	453.3	47.63	367.37
1998	10	18.27	0.03	328.06	50.71	367.67
1998	11	12.32	-4.56	321.56	22.12	367.56
1998	12	5.84	-9.14	307.65	28.17	367.88
1999	1	7.55	-8.5	334.52	25.37	367.96
1999	2	6.36	-8.15	434.0	31.3	368.26
1999	3	10.33	-6.2	454.33	17.5	368.08
1999	4	15.63	-0.14	501.64	53.07	368.45
1999	5	19.02	1.95	488.93	26.78	368.15
1999	6	27.03	9.16	492.57	57.5	368.13
1999	7	29.64	11.63	441.32	71.28	368.77
1999	8	25.9	10.72	436.36	119.44	368.48
1999	9	21.55	6.97	434.77	75.8	368.13
1999	10	16.62	1.46	399.96	50.24	368.64
1999	11	10.47	-3.3	325.54	63.71	368.71
1999	12	6.87	-7.05	284.08	18.28	368.77
2000	1	7.83	-6.75	340.04	14.54	369.08
2000	2	4.48	-7.95	415.08	45.87	368.83
2000	3	8.46	-5.76	452.38	168.09	369.09
2000	4	13.63	-1.89	517.11	29.69	369.28
2000	5	19.53	3.81	542.97	54.6	368.71
2000	6	27.08	7.74	473.57	24.06	369.5
2000	7	27.44	11.99	467.8	157.05	369.2
2000	8	23.07	9.24	457.83	78.75	369.72
2000	9	24.0	7.52	458.45	61.27	370.3
2000	10	16.87	0.3	312.56	38.6	370.26
2000	11	10.32	-6.38	337.62	13.46	370.32
2000	12	7.44	-9.28	309.24	5.86	370.3
2001	1	6.98	-7.75	327.66	19.51	370.43
2001	2	4.36	-9.42	409.09	27.13	370.78
2001	3	10.93	-4.84	510.52	22.35	370.87
2001	4	12.92	-3.36	541.72	13.71	370.81
2001	5	20.34	3.28	518.7	32.73	370.94
2001	6	28.19	8.76	522.7	47.15	370.99
2001	7	29.09	11.65	456.33	59.07	370.9
2001	8	28.64	10.77	434.53	78.31	371.22
2001	9	25.27	6.84	466.34	7.25	371.44
2001	10	17.43	-0.76	379.31	21.43	371.69
2001	11	9.39	-5.92	293.37	21.2	371.74
2001	12	7.9	-10.1	319.75	11.57	371.92
2002	1	8.42	-9.6	326.74	2.93	372.3
2002	2	10.98	-6.86	446.47	19.47	372.33
2002	3	11.49	-4.88	521.57	19.75	372.44
2002	4	19.81	-0.13	508.46	2.33	372.37
2002	5	22.55	3.17	539.34	30.2	372.81
2002	6	25.46	8.29	515.53	59.85	373.3
2002	7	27.95	10.75	447.47	77.98	373.42
2002	8	24.7	9.14	487.93	85.19	373.52
2002	9	22.32	6.01	384.32	43.81	374.11
2002	10	16.87	0.66	362.87	38.16	373.88
2002	11	14.35	-4.33	313.26	3.28	374.34
2002	12	9.04	-8.32	276.56	27.34	374.54
2003	1	7.35	-9.53	339.64	30.35	374.63
2003	2	10.32	-7.17	309.91	1.0	374.77
2003	3	15.42	-4.2	475.5	7.14	374.8
2003	4	18.92	-1.37	511.01	5.56	375.06
2003	5	28.01	4.96	520.65	3.01	375.55
2003	6	27.66	8.16	515.67	23.97	376.03
2003	7	30.51	11.86	512.84	35.34	376.19
2003	8	26.79	9.82	429.93	91.51	376.08
2003	9	21.45	5.41	452.11	82.5	376.48
2003	10	18.24	0.96	367.24	108.12	376.47
2003	11	12.79	-5.15	293.06	18.11	376.81
2003	12	5.83	-8.8	302.86	30.69	376.75
2004	1	6.57	-9.8	332.34	25.46	376.78
2004	2	3.76	-9.44	385.95	34.03	377.02
2004	3	8.44	-5.95	498.58	68.91	377.23
2004	4	15.71	-0.48	436.71	18.38	377.62
2004	5	19.61	3.46	523.18	69.76	377.48
2004	6	26.88	8.68	495.16	50.73	377.39
2004	7	28.23	11.45	480.2	42.14	376.94
2004	8	26.66	12.05	459.36	172.75	377.74
2004	9	20.21	3.76	416.29	23.61	377.62
2004	10	17.01	0.67	353.14	69.68	377.82
2004	11	8.03	-5.82	281.31	41.69	378.31
2004	12	7.02	-7.77	315.69	21.53	378.31
2005-2050	1	6.96	-8.43	282.31	5.81	378.21
2005-2050	2	6.19	-8.65	335.73	43.3	378.93
2005-2050	3	11.36	-6.01	460.51	3.14	379.27
2005-2050	4	17.36	-2.37	527.74	0.71	379.65
2005-2050	5	23.36	3.45	506.85	21.81	379.31
2005-2050	6	28.38	6.83	516.9	8.33	379.88
2005-2050	7	29.21	10.3	498.02	72.1	380.18
2005-2050	8	28.21	9.26	447.17	39.58	380.42
2005-2050	9	27.75	7.4	428.32	19.5	380.01
2005-2050	10	21.24	-1.02	345.49	2.54	380.31
2005-2050	11	16.45	-3.46	322.73	6.02	380.5
2005-2050	12	8.66	-7.57	277.93	25.47	380.9
