Year	Month	TMax	TMin	PAR	PREC	CO2
1995	6	26.56	8.15	511.62	45.14	360.84
1995	7	27.22	10.81	503.35	70.72	360.97
1995	8	26.26	10.12	429.6	95.47	360.73
1995	9	25.31	7.0	422.12	66.57	361.55
1995	10	19.32	-0.42	405.49	17.76	361.37
1995	11	15.94	-4.5	298.81	6.79	361.59
1995	12	4.37	-9.42	263.15	30.05	361.53
1996	1	5.69	-10.68	320.78	8.8	361.85
1996	2	9.48	-6.41	365.88	16.18	362.35
1996	3	10.58	-5.59	475.6	27.97	362.53
1996	4	20.14	0.73	503.46	4.47	361.86
1996	5	22.15	3.81	536.64	29.09	362.1
1996	6	26.96	9.37	479.94	71.64	362.69
1996	7	26.21	10.45	457.85	95.23	362.85
1996	8	25.66	9.7	431.41	79.14	362.98
1996	9	24.63	6.64	418.27	56.19	362.99
1996	10	18.89	1.31	356.87	27.52	362.97
1996	11	11.92	-3.72	297.92	18.15	363.03
1996	12	7.14	-8.75	287.66	21.22	363.08
1997	1	8.28	-8.05	315.96	10.4	362.88
1997	2	9.04	-8.31	394.86	6.64	363.22
1997	3	13.94	-4.86	556.32	2.47	362.88
1997	4	17.46	-0.05	505.21	26.61	363.68
1997	5	21.48	2.98	506.85	52.62	363.74
1997	6	24.33	8.23	507.52	47.8	363.41
1997	7	27.57	10.64	452.31	57.28	363.6
1997	8	26.84	9.74	430.99	66.49	363.84
1997	9	23.62	7.79	409.99	25.54	363.68
1997	10	20.9	2.68	376.16	37.51	364.12
1997	11	12.35	-4.36	298.85	11.15	364.56
1997	12	5.09	-9.4	285.68	26.3	365.15
1998	1	8.38	-7.65	299.29	9.15	365.07
1998	2	11.24	-5.69	350.94	22.57	365.17
1998	3	8.97	-6.81	438.66	16.41	365.6
1998	4	14.9	-3.01	502.33	10.76	366.03
1998	5	22.42	5.12	552.76	64.71	366.55
1998	6	24.51	7.02	524.23	47.65	366.8
1998	7	29.3	11.58	407.81	55.35	367.14
1998	8	28.48	10.83	455.02	36.92	367.55
1998	9	24.74	8.21	446.98	44.43	367.37
1998	10	18.87	0.55	322.33	47.47	367.67
1998	11	12.76	-3.95	305.54	20.26	367.56
1998	12	6.04	-8.71	295.09	24.48	367.88
1999	1	7.73	-7.99	310.17	23.52	367.96
1999	2	6.9	-7.44	397.16	28.75	368.26
1999	3	11.02	-5.49	432.7	14.67	368.08
1999	4	16.34	0.56	490.8	52.04	368.45
1999	5	19.71	2.68	491.61	25.18	368.15
1999	6	27.7	9.97	491.25	52.56	368.13
1999	7	30.32	12.3	444.05	59.56	368.77
1999	8	26.61	11.52	432.94	106.29	368.48
1999	9	22.21	7.67	430.88	69.85	368.13
1999	10	17.16	2.1	386.54	46.21	368.64
1999	11	11.05	-2.61	317.18	60.74	368.71
1999	12	7.06	-6.45	272.66	17.06	368.77
2000	1	7.96	-6.37	326.42	13.55	369.08
2000	2	5.02	-7.28	382.42	39.39	368.83
2000	3	9.16	-5.07	421.28	141.53	369.09
2000	4	14.25	-1.23	506.19	30.24	369.28
2000	5	20.19	4.43	542.72	49.69	368.71
2000	6	27.83	8.5	476.4	20.21	369.5
2000	7	28.26	12.69	470.38	141.82	369.2
2000	8	23.87	10.11	454.85	74.4	369.72
2000	9	24.7	8.25	455.25	51.27	370.3
2000	10	17.31	0.97	307.3	35.93	370.26
2000	11	10.72	-5.75	325.66	12.63	370.32
2000	12	7.49	-8.87	295.78	7.13	370.3
2001	1	7.35	-7.31	317.83	19.81	370.43
2001	2	4.92	-8.83	398.99	23.25	370.78
2001	3	11.51	-4.35	494.34	21.05	370.87
2001	4	13.66	-2.61	513.34	12.52	370.81
2001	5	21.07	3.95	519.12	31.13	370.94
2001	6	28.87	9.42	522.43	41.38	370.99
2001	7	29.78	12.33	461.42	57.27	370.9
2001	8	29.37	11.44	430.24	68.37	371.22
2001	9	25.87	7.46	460.02	6.47	371.44
2001	10	17.93	0.03	373.53	23.22	371.69
2001	11	9.75	-5.48	285.65	20.0	371.74
2001	12	8.0	-9.63	302.28	10.16	371.92
2002	1	8.67	-9.23	312.78	2.01	372.3
2002	2	11.45	-6.18	428.87	18.27	372.33
2002	3	12.13	-4.38	497.52	17.63	372.44
2002	4	20.52	0.57	494.13	2.35	372.37
2002	5	23.36	3.99	537.48	28.01	372.81
2002	6	26.12	9.1	515.4	58.76	373.3
2002	7	28.71	11.56	449.18	69.13	373.42
2002	8	25.44	9.92	484.47	77.92	373.52
2002	9	22.93	6.7	379.77	40.88	374.11
2002	10	17.42	1.23	357.05	34.83	373.88
2002	11	14.8	-3.74	300.97	2.96	374.34
2002	12	9.26	-7.87	265.62	25.39	374.54
2003	1	7.61	-8.91	325.1	27.13	374.63
2003	2	10.8	-6.54	302.83	0.84	374.77
2003	3	16.08	-3.62	460.44	5.8	374.8
2003	4	19.65	-0.7	508.0	5.61	375.06
2003	5	28.66	5.59	522.78	2.71	375.55
2003	6	28.26	8.88	513.66	22.69	376.03
2003	7	31.21	12.59	510.67	33.75	376.19
2003	8	27.47	10.47	432.93	81.91	376.08
2003	9	22.08	6.06	443.04	79.98	376.48
2003	10	18.7	1.59	359.45	96.48	376.47
2003	11	13.22	-4.54	282.94	17.93	376.81
2003	12	6.04	-8.29	292.25	27.62	376.75
2004	1	6.72	-9.23	294.73	22.15	376.78
2004	2	4.18	-8.83	374.74	36.46	377.02
2004	3	8.96	-5.3	449.9	64.48	377.23
2004	4	16.35	0.25	431.4	19.12	377.62
2004	5	20.35	4.22	524.01	68.61	377.48
2004	6	27.51	9.4	496.23	44.39	377.39
2004	7	28.92	12.12	484.07	41.35	376.94
2004	8	27.29	12.76	455.88	153.52	377.74
2004	9	20.88	4.4	411.94	22.46	377.62
2004	10	17.52	1.19	345.7	63.45	377.82
2004	11	8.42	-5.33	272.75	39.0	378.31
2004	12	7.14	-7.33	305.46	21.02	378.31
2005-2050	1	7.31	-7.86	270.12	5.84	378.21
2005-2050	2	6.63	-7.94	313.94	37.99	378.93
2005-2050	3	12.03	-5.26	442.72	2.87	379.27
2005-2050	4	17.97	-1.71	493.7	0.73	379.65
2005-2050	5	24.16	4.2	506.18	21.25	379.31
2005-2050	6	28.97	7.48	517.23	7.07	379.88
2005-2050	7	29.89	11.02	505.88	60.2	380.18
2005-2050	8	28.85	9.93	446.62	33.49	380.42
2005-2050	9	28.39	8.06	429.24	17.23	380.01
2005-2050	10	21.71	-0.48	339.74	2.23	380.31
2005-2050	11	16.83	-2.84	312.48	6.18	380.5
2005-2050	12	8.74	-7.17	270.19	25.02	380.9
